"Variable" "SubjectCode" "Activity" "Mean"
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Laying" -0.979657231408451
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Sitting" -0.99031962640625
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Standing" -0.989472086666667
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Walking" -0.211231860180328
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Walking Downstairs" -0.236538515947826
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 17 "Walking Upstairs" -0.437383107916667
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Laying" -0.989710656769231
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Sitting" -0.991044297894737
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Standing" -0.986277356712329
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Walking" -0.444453486071429
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Walking Downstairs" -0.386565072363636
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 18 "Walking Upstairs" -0.587926077068965
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Laying" -0.979452188433735
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Sitting" -0.983687272739726
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Standing" -0.979179149452055
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Walking" -0.0222869586038462
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Walking Downstairs" 0.316346415348718
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 19 "Walking Upstairs" -0.43467125
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Laying" -0.979565196911765
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Sitting" -0.972597744242424
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Standing" -0.936025033013699
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Walking" -0.0310650270227451
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Walking Downstairs" 0.0790379799133333
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 20 "Walking Upstairs" -0.280450026862745
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Laying" -0.977604878888889
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Sitting" -0.986991549529412
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Standing" -0.97192611741573
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Walking" -0.0186734409634615
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Walking Downstairs" 0.06320531452
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 21 "Walking Upstairs" -0.47772185
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Laying" -0.955635614444444
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Sitting" -0.967026275967742
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Standing" -0.95665395968254
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Walking" 0.158286745226087
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Walking Downstairs" -0.118530349166667
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 22 "Walking Upstairs" -0.151299835619048
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Laying" -0.986540200694444
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Sitting" -0.972117016617647
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Standing" -0.9750536875
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Walking" -0.0457372334118644
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Walking Downstairs" 0.2244805035
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 23 "Walking Upstairs" -0.454324844901961
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Laying" -0.98328511625
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Sitting" -0.98561372
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Standing" -0.973195509565217
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Walking" -0.40297998362069
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Walking Downstairs" -0.0827554911536364
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 24 "Walking Upstairs" -0.45964779779661
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Laying" -0.963601212876712
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Sitting" -0.987618801076923
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Standing" -0.982083315
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Walking" -0.51900424972973
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Walking Downstairs" -0.502224768103448
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 25 "Walking Upstairs" -0.703433692615385
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Laying" -0.987901463289474
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Sitting" -0.989521272820513
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Standing" -0.981129312702703
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Walking" -0.268948465423729
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Walking Downstairs" -0.067941075972
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 26 "Walking Upstairs" -0.393715352181818
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Laying" -0.988174859594595
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Sitting" -0.988531651142857
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Standing" -0.983022277625
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Walking" -0.279732022017544
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Walking Downstairs" -0.113625944990909
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 27 "Walking Upstairs" -0.473011558823529
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Laying" -0.972336128625
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Sitting" -0.970823336388889
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Standing" -0.954963155316456
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Walking" -0.436273009814815
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Walking Downstairs" -0.0883598523695652
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 28 "Walking Upstairs" -0.374495907647059
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Laying" -0.994366667681159
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Sitting" -0.989822909333333
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Standing" -0.990327934615385
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Walking" -0.169506499226415
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Walking Downstairs" -0.0797714324854167
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 29 "Walking Upstairs" -0.280583556530612
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Laying" -0.968087778
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Sitting" -0.985294959032258
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Standing" -0.946639846949153
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Walking" -0.366537416615385
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Walking Downstairs" -0.133124304612577
"TransformedBodyBodyAccelerometerJerkMagnitudeStandardDeviation" 30 "Walking Upstairs" -0.580878133230769
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Laying" -0.8621901854
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Sitting" -0.958435589361702
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Standing" -0.984617623396226
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Walking" -0.199252568986316
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Walking Downstairs" -0.185720285744898
"TransformedBodyBodyGyroscopeMagnitudeMean" 1 "Walking Upstairs" -0.325961457396226
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Laying" -0.972112972708333
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Sitting" -0.971840596086956
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Standing" -0.961775904814815
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Walking" -0.530704814745763
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Walking Downstairs" -0.320838543553191
"TransformedBodyBodyGyroscopeMagnitudeMean" 2 "Walking Upstairs" -0.450612184791667
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Laying" -0.96458672483871
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Sitting" -0.946664943653846
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Standing" -0.913682362622951
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Walking" -0.569755772241379
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Walking Downstairs" -0.332376629371429
"TransformedBodyBodyGyroscopeMagnitudeMean" 3 "Walking Upstairs" -0.514211583728814
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Laying" -0.961556660185185
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Sitting" -0.9487697524
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Standing" -0.914209165714286
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Walking" -0.609285588016667
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Walking Downstairs" -0.429213369555556
"TransformedBodyBodyGyroscopeMagnitudeMean" 4 "Walking Upstairs" -0.575794072115385
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Laying" -0.968257068846154
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Sitting" -0.944760322045455
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Standing" -0.904543921607143
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Walking" -0.484262828928571
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Walking Downstairs" -0.349338414731915
"TransformedBodyBodyGyroscopeMagnitudeMean" 5 "Walking Upstairs" -0.392564530851064
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Laying" -0.930153639473684
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Sitting" -0.929725679272727
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Standing" -0.926664297017544
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Walking" -0.329681123368421
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Walking Downstairs" -0.0143735434
"TransformedBodyBodyGyroscopeMagnitudeMean" 6 "Walking Upstairs" -0.230627015078431
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Laying" -0.941130719230769
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Sitting" -0.933081955208333
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Standing" -0.93870498490566
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Walking" -0.192909765467895
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Walking Downstairs" -0.255045057404255
"TransformedBodyBodyGyroscopeMagnitudeMean" 7 "Walking Upstairs" -0.533982945882353
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Laying" -0.944528950555556
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Sitting" -0.965806789347826
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Standing" -0.964564224074074
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Walking" -0.301241848645833
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Walking Downstairs" -0.00036272967368421
"TransformedBodyBodyGyroscopeMagnitudeMean" 8 "Walking Upstairs" -0.229610952609756
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Laying" -0.9186053356
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Sitting" -0.9344377378
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Standing" -0.929769067777778
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Walking" -0.513797480384615
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Walking Downstairs" -0.347540226666667
"TransformedBodyBodyGyroscopeMagnitudeMean" 9 "Walking Upstairs" -0.531482693877551
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Laying" -0.937692642586207
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Sitting" -0.974459732592593
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Standing" -0.937786743409091
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Walking" -0.412616909622642
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Walking Downstairs" -0.312347510289474
"TransformedBodyBodyGyroscopeMagnitudeMean" 10 "Walking Upstairs" -0.265371689148936
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Laying" -0.967093356491228
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Sitting" -0.969799951132076
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Standing" -0.982576519787234
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Walking" -0.610222628813559
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Walking Downstairs" -0.456170108913043
"TransformedBodyBodyGyroscopeMagnitudeMean" 11 "Walking Upstairs" -0.55009966
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Laying" -0.9454970225
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Sitting" -0.958511866666667
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Standing" -0.902356765573771
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Walking" -0.442503784
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Walking Downstairs" -0.344938419969565
"TransformedBodyBodyGyroscopeMagnitudeMean" 12 "Walking Upstairs" -0.594032515192308
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Laying" -0.957681621290323
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Sitting" -0.973258277755102
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Standing" -0.957488799473684
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Walking" -0.267472373877193
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Walking Downstairs" -0.206121707212766
"TransformedBodyBodyGyroscopeMagnitudeMean" 13 "Walking Upstairs" -0.485477308909091
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Laying" -0.930151731176471
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Sitting" -0.963320540555556
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Standing" -0.944405563833333
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Walking" -0.311386449661017
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Walking Downstairs" -0.0787568406777778
"TransformedBodyBodyGyroscopeMagnitudeMean" 14 "Walking Upstairs" 0.0488588668185185
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Laying" -0.946812642361111
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Sitting" -0.973762179830509
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Standing" -0.956733900188679
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Walking" -0.489166383703704
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Walking Downstairs" -0.373898631190476
"TransformedBodyBodyGyroscopeMagnitudeMean" 15 "Walking Upstairs" -0.45369356625
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Laying" -0.970249638857143
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Sitting" -0.954060994347826
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Standing" -0.975448632179487
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Walking" -0.669228540784314
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Walking Downstairs" -0.488253939574468
"TransformedBodyBodyGyroscopeMagnitudeMean" 16 "Walking Upstairs" -0.630546675490196
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Laying" -0.969014444788732
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Sitting" -0.98336929234375
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Standing" -0.984291131538461
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Walking" -0.518618058688525
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Walking Downstairs" -0.40943875826087
"TransformedBodyBodyGyroscopeMagnitudeMean" 17 "Walking Upstairs" -0.504066956875
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Laying" -0.984329092153846
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Sitting" -0.986535242105263
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Standing" -0.972352593013699
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Walking" -0.620331394285714
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Walking Downstairs" -0.604735414363636
"TransformedBodyBodyGyroscopeMagnitudeMean" 18 "Walking Upstairs" -0.654029089310345
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Laying" -0.965624724457831
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Sitting" -0.964238768493151
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Standing" -0.958578129589041
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Walking" -0.0952460452365385
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Walking Downstairs" 0.203979764835897
"TransformedBodyBodyGyroscopeMagnitudeMean" 19 "Walking Upstairs" -0.28884026785
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Laying" -0.969832241176471
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Sitting" -0.953399068181818
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Standing" -0.879437674794521
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Walking" -0.0520065599062745
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Walking Downstairs" -0.100566103524444
"TransformedBodyBodyGyroscopeMagnitudeMean" 20 "Walking Upstairs" -0.286627716823529
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Laying" -0.962349012888889
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Sitting" -0.977839702352941
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Standing" -0.956723022359551
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Walking" -0.409516081153846
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Walking Downstairs" -0.406392284444444
"TransformedBodyBodyGyroscopeMagnitudeMean" 21 "Walking Upstairs" -0.475369886808511
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Laying" -0.946055840972222
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Sitting" -0.951952767258065
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Standing" -0.932065270793651
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Walking" -0.438378722826087
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Walking Downstairs" -0.338417326388889
"TransformedBodyBodyGyroscopeMagnitudeMean" 22 "Walking Upstairs" -0.369902
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Laying" -0.966239347916667
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Sitting" -0.952293277205882
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Standing" -0.944583829705882
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Walking" 0.185078207383051
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Walking Downstairs" 0.150825734842593
"TransformedBodyBodyGyroscopeMagnitudeMean" 23 "Walking Upstairs" -0.380388292223529
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Laying" -0.964001383472222
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Sitting" -0.977973720735294
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Standing" -0.963922314202899
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Walking" -0.534509163793103
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Walking Downstairs" -0.374298686727273
"TransformedBodyBodyGyroscopeMagnitudeMean" 24 "Walking Upstairs" -0.564664994745763
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Laying" -0.910126993561644
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Sitting" -0.979350913692308
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Standing" -0.968972499594595
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Walking" -0.562733252702703
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Walking Downstairs" -0.485763582068966
"TransformedBodyBodyGyroscopeMagnitudeMean" 25 "Walking Upstairs" -0.567153469846154
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Laying" -0.974305179605263
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Sitting" -0.97646387
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Standing" -0.972333108648649
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Walking" -0.551927613050847
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Walking Downstairs" -0.3345099466
"TransformedBodyBodyGyroscopeMagnitudeMean" 26 "Walking Upstairs" -0.556084778181818
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Laying" -0.979890667972973
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Sitting" -0.979482820857143
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Standing" -0.975525565625
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Walking" -0.519451704035088
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Walking Downstairs" -0.359113724772727
"TransformedBodyBodyGyroscopeMagnitudeMean" 27 "Walking Upstairs" -0.607667730196078
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Laying" -0.944218369375
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Sitting" -0.960297525
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Standing" -0.909652436329114
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Walking" -0.514602424814815
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Walking Downstairs" -0.223354793921739
"TransformedBodyBodyGyroscopeMagnitudeMean" 28 "Walking Upstairs" -0.534835409607843
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Laying" -0.98400134173913
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Sitting" -0.980269425833333
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Standing" -0.980879722923077
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Walking" -0.416817853396226
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Walking Downstairs" -0.381459881875
"TransformedBodyBodyGyroscopeMagnitudeMean" 29 "Walking Upstairs" -0.357213897032653
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Laying" -0.962001199
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Sitting" -0.973876282903226
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Standing" -0.917449417288136
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Walking" -0.358344356
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Walking Downstairs" -0.356772347348871
"TransformedBodyBodyGyroscopeMagnitudeMean" 30 "Walking Upstairs" -0.449150735076923
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Laying" -0.82431943968
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Sitting" -0.932198374893617
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Standing" -0.978466072075472
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Walking" -0.321017953894737
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Walking Downstairs" -0.398350390122449
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 1 "Walking Upstairs" -0.182985518264151
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Laying" -0.96109837875
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Sitting" -0.961385745217391
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Standing" -0.956788725740741
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Walking" -0.651792839661017
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Walking Downstairs" -0.372576755361702
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 2 "Walking Upstairs" -0.438620401875
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Laying" -0.955441855806452
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Sitting" -0.925449629
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Standing" -0.883439718032787
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Walking" -0.632643292931034
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Walking Downstairs" -0.322440827020408
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 3 "Walking Upstairs" -0.445181802430508
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Laying" -0.947100325185185
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Sitting" -0.9288505544
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Standing" -0.887194404285714
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Walking" -0.593937200833333
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Walking Downstairs" -0.457674088
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 4 "Walking Upstairs" -0.552489628846154
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Laying" -0.959263063269231
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Sitting" -0.934746865454545
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Standing" -0.868913993928571
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Walking" -0.589741506785714
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Walking Downstairs" -0.484141274255319
"TransformedBodyBodyGyroscopeMagnitudeStandardDeviation" 5 "Walking Upstairs" -0.440445051914894
